"","SKU.Code","Design.No.","Stock","Category","Size","Color"
"7808","SET249-KR-NP-XS","SET249",52,"KURTA SET","XS","Green"
"7809","SET249-KR-NP-XXL","SET249",3,"KURTA SET","XXL","Green"
"7810","SET249-KR-NP-XXXL","SET249",13,"KURTA SET","XXXL","Green"
"7811","SET250-KR-SHA-L","SET250",13,"KURTA SET","L","Magenta"
"7812","SET250-KR-SHA-M","SET250",35,"KURTA SET","M","Magenta"
"7813","SET250-KR-SHA-S","SET250",5,"KURTA SET","S","Magenta"
"7814","SET250-KR-SHA-XL","SET250",2,"KURTA SET","XL","Magenta"
"7815","SET250-KR-SHA-XS","SET250",2,"KURTA SET","XS","Magenta"
"7816","SET250-KR-SHA-XXL","SET250",4,"KURTA SET","XXL","Magenta"
"7817","SET250-KR-SHA-XXXL","SET250",5,"KURTA SET","XXXL","Magenta"
"7818","SET251-KR-PP-L","SET251",44,"KURTA","L","Cream"
"7819","SET251-KR-PP-M","SET251",15,"KURTA","M","Cream"
"7820","SET251-KR-PP-S","SET251",53,"KURTA","S","Cream"
"7821","SET251-KR-PP-XL","SET251",32,"KURTA","XL","Cream"
"7822","SET251-KR-PP-XS","SET251",40,"KURTA","XS","Cream"
"7823","SET251-KR-PP-XXL","SET251",31,"KURTA","XXL","Cream"
"7824","SET251-KR-PP-XXXL","SET251",26,"KURTA","XXXL","Cream"
"7825","SET252-KR-PP-L","SET252",105,"KURTA SET","L","Yellow"
"7826","SET252-KR-PP-M","SET252",154,"KURTA SET","M","Yellow"
"7827","SET252-KR-PP-S","SET252",223,"KURTA SET","S","Yellow"
"7828","SET252-KR-PP-XL","SET252",55,"KURTA SET","XL","Yellow"
"7829","SET252-KR-PP-XS","SET252",148,"KURTA SET","XS","Yellow"
"7830","SET252-KR-PP-XXL","SET252",76,"KURTA SET","XXL","Yellow"
"7831","SET252-KR-PP-XXXL","SET252",95,"KURTA SET","XXXL","Yellow"
"7832","SET253-KR-NP-L","SET253",6,"KURTA SET","L","Black"
"7833","SET253-KR-NP-M","SET253",11,"KURTA SET","M","Black"
"7834","SET253-KR-NP-S","SET253",26,"KURTA SET","S","Black"
"7835","SET253-KR-NP-XL","SET253",8,"KURTA SET","XL","Black"
"7836","SET253-KR-NP-XS","SET253",13,"KURTA SET","XS","Black"
"7837","SET253-KR-NP-XXL","SET253",8,"KURTA SET","XXL","Black"
"7838","SET253-KR-NP-XXXL","SET253",2,"KURTA SET","XXXL","Black"
"7839","SET254-KR-NP-L","SET254",2,"KURTA SET","L","Grey"
"7840","SET254-KR-NP-M","SET254",3,"KURTA SET","M","Grey"
"7841","SET254-KR-NP-S","SET254",7,"KURTA SET","S","Grey"
"7842","SET254-KR-NP-XL","SET254",2,"KURTA SET","XL","Grey"
"7843","SET254-KR-NP-XS","SET254",10,"KURTA SET","XS","Grey"
"7844","SET254-KR-NP-XXL","SET254",3,"KURTA SET","XXL","Grey"
"7845","SET254-KR-NP-XXXL","SET254",2,"KURTA SET","XXXL","Grey"
"7846","SET257-KR-PP-L","SET257",1,"SET","L","Beige"
"7847","SET257-KR-PP-M","SET257",3,"SET","M","Beige"
"7848","SET257-KR-PP-S","SET257",5,"SET","S","Beige"
"7849","SET257-KR-PP-XL","SET257",3,"SET","XL","Beige"
"7850","SET257-KR-PP-XS","SET257",2,"SET","XS","Beige"
"7851","SET257-KR-PP-XXL","SET257",0,"SET","XXL","Beige"
"7852","SET257-KR-PP-XXXL","SET257",2,"SET","XXXL","Beige"
"7853","SET258-KR-PP-L","SET258",0,"KURTA SET","L","OFF WHITE"
"7854","SET258-KR-PP-M","SET258",1,"KURTA SET","M","OFF WHITE"
"7855","SET258-KR-PP-S","SET258",7,"KURTA SET","S","OFF WHITE"
"7856","SET258-KR-PP-XL","SET258",1,"KURTA SET","XL","OFF WHITE"
"7857","SET258-KR-PP-XS","SET258",6,"KURTA SET","XS","OFF WHITE"
"7858","SET258-KR-PP-XXL","SET258",1,"KURTA SET","XXL","OFF WHITE"
"7859","SET258-KR-PP-XXXL","SET258",3,"KURTA SET","XXXL","OFF WHITE"
"7860","SET260-KR-PP-L","SET260",0,"KURTA SET","L","Grey"
"7861","SET260-KR-PP-M","SET260",1,"KURTA SET","M","Grey"
"7862","SET260-KR-PP-S","SET260",0,"KURTA SET","S","Grey"
"7863","SET260-KR-PP-XL","SET260",1,"KURTA SET","XL","Grey"
"7864","SET260-KR-PP-XXL","SET260",3,"KURTA SET","XXL","Grey"
"7865","SET261-KR-PP-L","SET261",1,"KURTA SET","L","Turquoise"
"7866","SET261-KR-PP-M","SET261",0,"KURTA SET","M","Turquoise"
"7867","SET261-KR-PP-S","SET261",3,"KURTA SET","S","Turquoise"
"7868","SET261-KR-PP-XL","SET261",0,"KURTA SET","XL","Turquoise"
"7869","SET261-KR-PP-XXL","SET261",0,"KURTA SET","XXL","Turquoise"
"7870","SET262-KR-NP-L","SET262",4,"KURTA SET","L","Green"
"7871","SET262-KR-NP-M","SET262",1,"KURTA SET","M","Green"
"7872","SET262-KR-NP-S","SET262",4,"KURTA SET","S","Green"
"7873","SET262-KR-NP-XL","SET262",2,"KURTA SET","XL","Green"
"7874","SET262-KR-NP-XS","SET262",44,"KURTA SET","XS","Green"
"7875","SET262-KR-NP-XXL","SET262",2,"KURTA SET","XXL","Green"
"7876","SET262-KR-NP-XXXL","SET262",45,"KURTA SET","XXXL","Green"
"7877","SET263-KR-NP-L","SET263",4,"KURTA SET","L","Turquoise"
"7878","SET263-KR-NP-M","SET263",6,"KURTA SET","M","Turquoise"
"7879","SET263-KR-NP-S","SET263",15,"KURTA SET","S","Turquoise"
"7880","SET263-KR-NP-XL","SET263",5,"KURTA SET","XL","Turquoise"
"7881","SET263-KR-NP-XS","SET263",40,"KURTA SET","XS","Turquoise"
"7882","SET263-KR-NP-XXL","SET263",17,"KURTA SET","XXL","Turquoise"
"7883","SET263-KR-NP-XXXL","SET263",28,"KURTA SET","XXXL","Turquoise"
"7884","SET264-KR-NP-L","SET264",76,"KURTA SET","L","Gold"
"7885","SET264-KR-NP-M","SET264",295,"KURTA SET","M","Gold"
"7886","SET264-KR-NP-S","SET264",330,"KURTA SET","S","Gold"
"7887","SET264-KR-NP-XL","SET264",81,"KURTA SET","XL","Gold"
"7888","SET264-KR-NP-XS","SET264",237,"KURTA SET","XS","Gold"
"7889","SET264-KR-NP-XXL","SET264",127,"KURTA SET","XXL","Gold"
"7890","SET264-KR-NP-XXXL","SET264",12,"KURTA SET","XXXL","Gold"
"7891","SET265-KR-NP-L","SET265",9,"KURTA SET","L","Pink"
"7892","SET265-KR-NP-M","SET265",84,"KURTA SET","M","Pink"
"7893","SET265-KR-NP-S","SET265",19,"KURTA SET","S","Pink"
"7894","SET265-KR-NP-XL","SET265",33,"KURTA SET","XL","Pink"
"7895","SET265-KR-NP-XS","SET265",18,"KURTA SET","XS","Pink"
"7896","SET265-KR-NP-XXL","SET265",14,"KURTA SET","XXL","Pink"
"7897","SET265-KR-NP-XXXL","SET265",16,"KURTA SET","XXXL","Pink"
"7898","SET266-KR-NP-L","SET266",35,"SET","L","Black"
"7899","SET266-KR-NP-M","SET266",112,"SET","M","Black"
"7900","SET266-KR-NP-S","SET266",57,"SET","S","Black"
"7901","SET266-KR-NP-XL","SET266",60,"SET","XL","Black"
"7902","SET266-KR-NP-XS","SET266",47,"SET","XS","Black"
"7903","SET266-KR-NP-XXL","SET266",19,"SET","XXL","Black"
"7904","SET266-KR-NP-XXXL","SET266",53,"SET","XXXL","Black"
"7905","SET267-KR-NP-L","SET267",97,"SET","L","Pink"
"7906","SET267-KR-NP-M","SET267",109,"SET","M","Pink"
"7907","SET267-KR-NP-S","SET267",128,"SET","S","Pink"
"7908","SET267-KR-NP-XL","SET267",67,"SET","XL","Pink"
"7909","SET267-KR-NP-XS","SET267",107,"SET","XS","Pink"
"7910","SET267-KR-NP-XXL","SET267",103,"SET","XXL","Pink"
"7911","SET267-KR-NP-XXXL","SET267",103,"SET","XXXL","Pink"
"7912","SET268-KR-NP-L","SET268",384,"KURTA SET","L","OFF WHITE"
"7913","SET268-KR-NP-M","SET268",542,"KURTA SET","M","OFF WHITE"
"7914","SET268-KR-NP-S","SET268",807,"KURTA SET","S","OFF WHITE"
"7915","SET268-KR-NP-XL","SET268",176,"KURTA SET","XL","OFF WHITE"
"7916","SET268-KR-NP-XS","SET268",403,"KURTA SET","XS","OFF WHITE"
"7917","SET268-KR-NP-XXL","SET268",191,"KURTA SET","XXL","OFF WHITE"
"7918","SET268-KR-NP-XXXL","SET268",112,"KURTA SET","XXXL","OFF WHITE"
"7919","SET269-KR-NP-L","SET269",89,"SET","L","Green"
"7920","SET269-KR-NP-M","SET269",310,"SET","M","Green"
"7921","SET269-KR-NP-S","SET269",143,"SET","S","Green"
"7922","SET269-KR-NP-XL","SET269",90,"SET","XL","Green"
"7923","SET269-KR-NP-XS","SET269",162,"SET","XS","Green"
"7924","SET269-KR-NP-XXL","SET269",13,"SET","XXL","Green"
"7925","SET269-KR-NP-XXXL","SET269",26,"SET","XXXL","Green"
"7926","SET270-KR-PP-L","SET270",0,"KURTA SET","L","Green"
"7927","SET270-KR-PP-M","SET270",1,"KURTA SET","M","Green"
"7928","SET270-KR-PP-S","SET270",10,"KURTA SET","S","Green"
"7929","SET270-KR-PP-XL","SET270",3,"KURTA SET","XL","Green"
"7930","SET270-KR-PP-XXL","SET270",5,"KURTA SET","XXL","Green"
"7931","SET271-KR-NP-L","SET271",0,"KURTA","L","Green"
"7932","SET271-KR-NP-M","SET271",2,"KURTA","M","Green"
"7933","SET271-KR-NP-S","SET271",8,"KURTA","S","Green"
"7934","SET271-KR-NP-XL","SET271",5,"KURTA","XL","Green"
"7935","SET271-KR-NP-XS","SET271",1,"KURTA","XS","Green"
"7936","SET271-KR-NP-XXL","SET271",2,"KURTA","XXL","Green"
"7937","SET271-KR-NP-XXXL","SET271",3,"KURTA","XXXL","Green"
"7938","SET272-KR-PP-L","SET272",3,"KURTA SET","L","Mustard"
"7939","SET272-KR-PP-M","SET272",8,"KURTA SET","M","Mustard"
"7940","SET272-KR-PP-S","SET272",6,"KURTA SET","S","Mustard"
"7941","SET272-KR-PP-XL","SET272",4,"KURTA SET","XL","Mustard"
"7942","SET272-KR-PP-XS","SET272",46,"KURTA SET","XS","Mustard"
"7943","SET272-KR-PP-XXL","SET272",5,"KURTA SET","XXL","Mustard"
"7944","SET272-KR-PP-XXXL","SET272",17,"KURTA SET","XXXL","Mustard"
"7945","SET273-KR-NP-L","SET273",637,"KURTA SET","L","Brown"
"7946","SET273-KR-NP-M","SET273",880,"KURTA SET","M","Brown"
"7947","SET273-KR-NP-S","SET273",871,"KURTA SET","S","Brown"
"7948","SET273-KR-NP-XL","SET273",445,"KURTA SET","XL","Brown"
"7949","SET273-KR-NP-XS","SET273",862,"KURTA SET","XS","Brown"
"7950","SET273-KR-NP-XXL","SET273",146,"KURTA SET","XXL","Brown"
"7951","SET273-KR-NP-XXXL","SET273",51,"KURTA SET","XXXL","Brown"
"7952","SET274-KR-PP-L","SET274",2,"KURTA SET","L","Yellow"
"7953","SET274-KR-PP-M","SET274",11,"KURTA SET","M","Yellow"
"7954","SET274-KR-PP-S","SET274",14,"KURTA SET","S","Yellow"
"7955","SET274-KR-PP-XL","SET274",13,"KURTA SET","XL","Yellow"
"7956","SET274-KR-PP-XS","SET274",25,"KURTA SET","XS","Yellow"
"7957","SET274-KR-PP-XXL","SET274",39,"KURTA SET","XXL","Yellow"
"7958","SET274-KR-PP-XXXL","SET274",3,"KURTA SET","XXXL","Yellow"
"7959","SET275-KR-NP-L","SET275",2,"SET","L","Blue"
"7960","SET275-KR-NP-M","SET275",2,"SET","M","Blue"
"7961","SET275-KR-NP-S","SET275",6,"SET","S","Blue"
"7962","SET275-KR-NP-XL","SET275",3,"SET","XL","Blue"
"7963","SET275-KR-NP-XS","SET275",21,"SET","XS","Blue"
"7964","SET275-KR-NP-XXL","SET275",8,"SET","XXL","Blue"
"7965","SET275-KR-NP-XXXL","SET275",5,"SET","XXXL","Blue"
"7966","SET276-KR-PP-L","SET276",45,"KURTA SET","L","Blue"
"7967","SET276-KR-PP-M","SET276",86,"KURTA SET","M","Blue"
"7968","SET276-KR-PP-S","SET276",72,"KURTA SET","S","Blue"
"7969","SET276-KR-PP-XL","SET276",40,"KURTA SET","XL","Blue"
"7970","SET276-KR-PP-XS","SET276",82,"KURTA SET","XS","Blue"
"7971","SET276-KR-PP-XXL","SET276",45,"KURTA SET","XXL","Blue"
"7972","SET276-KR-PP-XXXL","SET276",35,"KURTA SET","XXXL","Blue"
"7973","SET277-KR-NP-L","SET277",6,"KURTA SET","L","Turquoise"
"7974","SET277-KR-NP-M","SET277",4,"KURTA SET","M","Turquoise"
"7975","SET277-KR-NP-S","SET277",32,"KURTA SET","S","Turquoise"
"7976","SET277-KR-NP-XL","SET277",5,"KURTA SET","XL","Turquoise"
"7977","SET277-KR-NP-XS","SET277",8,"KURTA SET","XS","Turquoise"
"7978","SET277-KR-NP-XXL","SET277",9,"KURTA SET","XXL","Turquoise"
"7979","SET277-KR-NP-XXXL","SET277",11,"KURTA SET","XXXL","Turquoise"
"7980","SET278-KR-NP-L","SET278",7,"KURTA SET","L","Orange"
"7981","SET278-KR-NP-M","SET278",4,"KURTA SET","M","Orange"
"7982","SET278-KR-NP-S","SET278",10,"KURTA SET","S","Orange"
"7983","SET278-KR-NP-XL","SET278",3,"KURTA SET","XL","Orange"
"7984","SET278-KR-NP-XS","SET278",16,"KURTA SET","XS","Orange"
"7985","SET278-KR-NP-XXL","SET278",7,"KURTA SET","XXL","Orange"
"7986","SET278-KR-NP-XXXL","SET278",10,"KURTA SET","XXXL","Orange"
"7987","SET279-LC-L","SET279",33,"LEHENGA CHOLI","L","Teal"
"7988","SET279-LC-M","SET279",10,"LEHENGA CHOLI","M","Teal"
"7989","SET279-LC-S","SET279",5,"LEHENGA CHOLI","S","Teal"
"7990","SET279-LC-XL","SET279",40,"LEHENGA CHOLI","XL","Teal"
"7991","SET279-LC-XS","SET279",14,"LEHENGA CHOLI","XS","Teal"
"7992","SET279-LC-XXL","SET279",31,"LEHENGA CHOLI","XXL","Teal"
"7993","SET279-LC-XXXL","SET279",15,"LEHENGA CHOLI","XXXL","Teal"
"7994","SET280-KR-PP-L","SET280",1,"KURTA SET","L","Pink"
"7995","SET280-KR-PP-M","SET280",3,"KURTA SET","M","Pink"
"7996","SET280-KR-PP-S","SET280",4,"KURTA SET","S","Pink"
"7997","SET280-KR-PP-XL","SET280",2,"KURTA SET","XL","Pink"
"7998","SET280-KR-PP-XS","SET280",7,"KURTA SET","XS","Pink"
"7999","SET280-KR-PP-XXL","SET280",2,"KURTA SET","XXL","Pink"
"8000","SET280-KR-PP-XXXL","SET280",3,"KURTA SET","XXXL","Pink"
"8001","SET281-KR-PP-L","SET281",4,"SET","L","Green"
"8002","SET281-KR-PP-M","SET281",4,"SET","M","Green"
"8003","SET281-KR-PP-S","SET281",20,"SET","S","Green"
"8004","SET281-KR-PP-XL","SET281",3,"SET","XL","Green"
"8005","SET281-KR-PP-XS","SET281",17,"SET","XS","Green"
"8006","SET281-KR-PP-XXL","SET281",4,"SET","XXL","Green"
"8007","SET281-KR-PP-XXXL","SET281",8,"SET","XXXL","Green"
"8008","SET282-KR-PP-L","SET282",2,"KURTA SET","L","Yellow"
"8009","SET282-KR-PP-M","SET282",3,"KURTA SET","M","Yellow"
"8010","SET282-KR-PP-S","SET282",14,"KURTA SET","S","Yellow"
"8011","SET282-KR-PP-XL","SET282",2,"KURTA SET","XL","Yellow"
"8012","SET282-KR-PP-XS","SET282",32,"KURTA SET","XS","Yellow"
"8013","SET282-KR-PP-XXL","SET282",3,"KURTA SET","XXL","Yellow"
"8014","SET282-KR-PP-XXXL","SET282",0,"KURTA SET","XXXL","Yellow"
"8015","SET285-KR-SHA-L","SET285",7,"SET","L","Teal"
"8016","SET285-KR-SHA-M","SET285",2,"SET","M","Teal"
"8017","SET285-KR-SHA-S","SET285",5,"SET","S","Teal"
"8018","SET285-KR-SHA-XL","SET285",2,"SET","XL","Teal"
"8019","SET285-KR-SHA-XS","SET285",19,"SET","XS","Teal"
"8020","SET285-KR-SHA-XXL","SET285",4,"SET","XXL","Teal"
"8021","SET285-KR-SHA-XXXL","SET285",3,"SET","XXXL","Teal"
"8022","SET286-KR-NP-L","SET286",27,"SET","L","Maroon"
"8023","SET286-KR-NP-M","SET286",40,"SET","M","Maroon"
"8024","SET286-KR-NP-S","SET286",33,"SET","S","Maroon"
"8025","SET286-KR-NP-XL","SET286",30,"SET","XL","Maroon"
"8026","SET286-KR-NP-XS","SET286",31,"SET","XS","Maroon"
"8027","SET286-KR-NP-XXL","SET286",5,"SET","XXL","Maroon"
"8028","SET286-KR-NP-XXXL","SET286",9,"SET","XXXL","Maroon"
"8029","SET287-KR-NP-L","SET287",139,"KURTA SET","L","Teal"
"8030","SET287-KR-NP-M","SET287",218,"KURTA SET","M","Teal"
"8031","SET287-KR-NP-S","SET287",162,"KURTA SET","S","Teal"
"8032","SET287-KR-NP-XL","SET287",138,"KURTA SET","XL","Teal"
"8033","SET287-KR-NP-XS","SET287",104,"KURTA SET","XS","Teal"
"8034","SET287-KR-NP-XXL","SET287",86,"KURTA SET","XXL","Teal"
"8035","SET287-KR-NP-XXXL","SET287",80,"KURTA SET","XXXL","Teal"
"8036","SET288-KR-NP-L","SET288",5,"SET","L","Grey"
"8037","SET288-KR-NP-M","SET288",6,"SET","M","Grey"
"8038","SET288-KR-NP-S","SET288",16,"SET","S","Grey"
"8039","SET288-KR-NP-XL","SET288",10,"SET","XL","Grey"
"8040","SET288-KR-NP-XS","SET288",44,"SET","XS","Grey"
"8041","SET288-KR-NP-XXL","SET288",10,"SET","XXL","Grey"
"8042","SET288-KR-NP-XXXL","SET288",6,"SET","XXXL","Grey"
"8043","SET289-KR-NP-L","SET289",14,"SET","L","Maroon"
"8044","SET289-KR-NP-M","SET289",23,"SET","M","Maroon"
"8045","SET289-KR-NP-S","SET289",26,"SET","S","Maroon"
"8046","SET289-KR-NP-XL","SET289",23,"SET","XL","Maroon"
"8047","SET289-KR-NP-XS","SET289",42,"SET","XS","Maroon"
"8048","SET289-KR-NP-XXL","SET289",26,"SET","XXL","Maroon"
"8049","SET289-KR-NP-XXXL","SET289",20,"SET","XXXL","Maroon"
"8050","SET290-KR-DPT-L","SET290",53,"SET","L","NAVY"
"8051","SET290-KR-DPT-M","SET290",18,"SET","M","NAVY"
"8052","SET290-KR-DPT-S","SET290",6,"SET","S","NAVY"
"8053","SET290-KR-DPT-XL","SET290",34,"SET","XL","NAVY"
"8054","SET290-KR-DPT-XS","SET290",38,"SET","XS","NAVY"
"8055","SET290-KR-DPT-XXL","SET290",34,"SET","XXL","NAVY"
"8056","SET290-KR-DPT-XXXL","SET290",37,"SET","XXXL","NAVY"
"8057","SET291-KR-PP-L","SET291",6,"KURTA SET","L","Teal"
"8058","SET291-KR-PP-M","SET291",13,"KURTA SET","M","Teal"
"8059","SET291-KR-PP-S","SET291",15,"KURTA SET","S","Teal"
"8060","SET291-KR-PP-XL","SET291",3,"KURTA SET","XL","Teal"
"8061","SET291-KR-PP-XS","SET291",6,"KURTA SET","XS","Teal"
"8062","SET291-KR-PP-XXL","SET291",4,"KURTA SET","XXL","Teal"
"8063","SET291-KR-PP-XXXL","SET291",8,"KURTA SET","XXXL","Teal"
"8064","SET293-KR-NP-L","SET293",4,"KURTA SET","L","Blue"
"8065","SET293-KR-NP-M","SET293",6,"KURTA SET","M","Blue"
"8066","SET293-KR-NP-S","SET293",2,"KURTA SET","S","Blue"
"8067","SET293-KR-NP-XL","SET293",4,"KURTA SET","XL","Blue"
"8068","SET293-KR-NP-XS","SET293",5,"KURTA SET","XS","Blue"
"8069","SET293-KR-NP-XXL","SET293",7,"KURTA SET","XXL","Blue"
"8070","SET293-KR-NP-XXXL","SET293",7,"KURTA SET","XXXL","Blue"
"8071","SET295-KR-NP-L","SET295",4,"KURTA SET","L","Black"
"8072","SET295-KR-NP-M","SET295",2,"KURTA SET","M","Black"
"8073","SET295-KR-NP-S","SET295",4,"KURTA SET","S","Black"
"8074","SET295-KR-NP-XL","SET295",2,"KURTA SET","XL","Black"
"8075","SET295-KR-NP-XS","SET295",4,"KURTA SET","XS","Black"
"8076","SET295-KR-NP-XXL","SET295",2,"KURTA SET","XXL","Black"
"8077","SET295-KR-NP-XXXL","SET295",4,"KURTA SET","XXXL","Black"
"8078","SET297-KR-NP-L","SET297",0,"KURTA SET","L","Yellow"
"8079","SET297-KR-NP-M","SET297",0,"KURTA SET","M","Yellow"
"8080","SET297-KR-NP-S","SET297",0,"KURTA SET","S","Yellow"
"8081","SET297-KR-NP-XL","SET297",0,"KURTA SET","XL","Yellow"
"8082","SET297-KR-NP-XS","SET297",2,"KURTA SET","XS","Yellow"
"8083","SET297-KR-NP-XXL","SET297",3,"KURTA SET","XXL","Yellow"
"8084","SET297-KR-NP-XXXL","SET297",17,"KURTA SET","XXXL","Yellow"
"8085","SET299-KR-PP-L","SET299",49,"SET","L","Blue"
"8086","SET299-KR-PP-M","SET299",46,"SET","M","Blue"
"8087","SET299-KR-PP-S","SET299",45,"SET","S","Blue"
"8088","SET299-KR-PP-XL","SET299",55,"SET","XL","Blue"
"8089","SET299-KR-PP-XS","SET299",47,"SET","XS","Blue"
"8090","SET299-KR-PP-XXL","SET299",54,"SET","XXL","Blue"
"8091","SET299-KR-PP-XXXL","SET299",43,"SET","XXXL","Blue"
"8092","SET300-KR-NP-L","SET300",16,"SET","L","CORAL"
"8093","SET300-KR-NP-M","SET300",31,"SET","M","CORAL"
"8094","SET300-KR-NP-S","SET300",33,"SET","S","CORAL"
"8095","SET300-KR-NP-XL","SET300",34,"SET","XL","CORAL"
"8096","SET300-KR-NP-XS","SET300",18,"SET","XS","CORAL"
"8097","SET300-KR-NP-XXL","SET300",24,"SET","XXL","CORAL"
"8098","SET300-KR-NP-XXXL","SET300",7,"SET","XXXL","CORAL"
"8099","SET301-KR-PP-L","SET301",53,"SET","L","Magenta"
"8100","SET301-KR-PP-M","SET301",57,"SET","M","Magenta"
"8101","SET301-KR-PP-S","SET301",66,"SET","S","Magenta"
"8102","SET301-KR-PP-XL","SET301",62,"SET","XL","Magenta"
"8103","SET301-KR-PP-XS","SET301",55,"SET","XS","Magenta"
"8104","SET301-KR-PP-XXL","SET301",53,"SET","XXL","Magenta"
"8105","SET301-KR-PP-XXXL","SET301",56,"SET","XXXL","Magenta"
"8106","SET302-KR-PP-L","SET302",2,"SET","L","Sky Blue"
"8107","SET302-KR-PP-M","SET302",12,"SET","M","Sky Blue"
"8108","SET302-KR-PP-S","SET302",19,"SET","S","Sky Blue"
"8109","SET302-KR-PP-XL","SET302",5,"SET","XL","Sky Blue"
"8110","SET302-KR-PP-XS","SET302",21,"SET","XS","Sky Blue"
"8111","SET302-KR-PP-XXL","SET302",17,"SET","XXL","Sky Blue"
"8112","SET302-KR-PP-XXXL","SET302",9,"SET","XXXL","Sky Blue"
"8113","SET303-KR-NP-L","SET303",37,"KURTA SET","L","Teal"
"8114","SET303-KR-NP-M","SET303",41,"KURTA SET","M","Teal"
"8115","SET303-KR-NP-S","SET303",5,"KURTA SET","S","Teal"
"8116","SET303-KR-NP-XL","SET303",32,"KURTA SET","XL","Teal"
"8117","SET303-KR-NP-XS","SET303",47,"KURTA SET","XS","Teal"
"8118","SET303-KR-NP-XXL","SET303",24,"KURTA SET","XXL","Teal"
"8119","SET303-KR-NP-XXXL","SET303",8,"KURTA SET","XXXL","Teal"
"8120","SET304-KR-DPT-L","SET304",22,"KURTA SET","L","Grey"
"8121","SET304-KR-DPT-M","SET304",154,"KURTA SET","M","Grey"
"8122","SET304-KR-DPT-S","SET304",74,"KURTA SET","S","Grey"
"8123","SET304-KR-DPT-XL","SET304",59,"KURTA SET","XL","Grey"
"8124","SET304-KR-DPT-XS","SET304",180,"KURTA SET","XS","Grey"
"8125","SET304-KR-DPT-XXL","SET304",14,"KURTA SET","XXL","Grey"
"8126","SET304-KR-DPT-XXXL","SET304",34,"KURTA SET","XXXL","Grey"
"8127","SET305-KR-DPT-L","SET305",22,"KURTA SET","L","Peach"
"8128","SET305-KR-DPT-M","SET305",55,"KURTA SET","M","Peach"
"8129","SET305-KR-DPT-S","SET305",98,"KURTA SET","S","Peach"
"8130","SET305-KR-DPT-XL","SET305",37,"KURTA SET","XL","Peach"
"8131","SET305-KR-DPT-XS","SET305",39,"KURTA SET","XS","Peach"
"8132","SET305-KR-DPT-XXL","SET305",18,"KURTA SET","XXL","Peach"
"8133","SET305-KR-DPT-XXXL","SET305",7,"KURTA SET","XXXL","Peach"
"8134","SET306-KR-PP-L","SET306",93,"KURTA SET","L","Green"
"8135","SET306-KR-PP-M","SET306",75,"KURTA SET","M","Green"
"8136","SET306-KR-PP-S","SET306",67,"KURTA SET","S","Green"
"8137","SET306-KR-PP-XL","SET306",77,"KURTA SET","XL","Green"
"8138","SET306-KR-PP-XS","SET306",61,"KURTA SET","XS","Green"
"8139","SET306-KR-PP-XXL","SET306",45,"KURTA SET","XXL","Green"
"8140","SET306-KR-PP-XXXL","SET306",23,"KURTA SET","XXXL","Green"
"8141","SET307-KR-DPT-L","SET307",34,"KURTA SET","L","Grey"
"8142","SET307-KR-DPT-M","SET307",46,"KURTA SET","M","Grey"
"8143","SET307-KR-DPT-S","SET307",53,"KURTA SET","S","Grey"
"8144","SET307-KR-DPT-XL","SET307",29,"KURTA SET","XL","Grey"
"8145","SET307-KR-DPT-XS","SET307",37,"KURTA SET","XS","Grey"
"8146","SET307-KR-DPT-XXL","SET307",15,"KURTA SET","XXL","Grey"
"8147","SET307-KR-DPT-XXXL","SET307",29,"KURTA SET","XXXL","Grey"
"8148","SET308-KR-PP-L","SET308",48,"KURTA SET","L","Grey"
"8149","SET308-KR-PP-M","SET308",90,"KURTA SET","M","Grey"
"8150","SET308-KR-PP-S","SET308",58,"KURTA SET","S","Grey"
"8151","SET308-KR-PP-XL","SET308",43,"KURTA SET","XL","Grey"
"8152","SET308-KR-PP-XS","SET308",29,"KURTA SET","XS","Grey"
"8153","SET308-KR-PP-XXL","SET308",29,"KURTA SET","XXL","Grey"
"8154","SET308-KR-PP-XXXL","SET308",27,"KURTA SET","XXXL","Grey"
"8155","SET310-KR-NP-L","SET310",6,"SET","L","Green"
"8156","SET310-KR-NP-M","SET310",15,"SET","M","Green"
"8157","SET310-KR-NP-S","SET310",27,"SET","S","Green"
"8158","SET310-KR-NP-XL","SET310",3,"SET","XL","Green"
"8159","SET310-KR-NP-XS","SET310",34,"SET","XS","Green"
"8160","SET310-KR-NP-XXL","SET310",13,"SET","XXL","Green"
"8161","SET310-KR-NP-XXXL","SET310",15,"SET","XXXL","Green"
"8162","SET311-KR-NP-L","SET311",53,"SET","L","Yellow"
"8163","SET311-KR-NP-M","SET311",56,"SET","M","Yellow"
"8164","SET311-KR-NP-S","SET311",56,"SET","S","Yellow"
"8165","SET311-KR-NP-XL","SET311",60,"SET","XL","Yellow"
"8166","SET311-KR-NP-XS","SET311",61,"SET","XS","Yellow"
"8167","SET311-KR-NP-XXL","SET311",64,"SET","XXL","Yellow"
"8168","SET311-KR-NP-XXXL","SET311",61,"SET","XXXL","Yellow"
"8169","SET313-KR-NP-L","SET313",33,"SET","L","White"
"8170","SET313-KR-NP-M","SET313",3,"SET","M","White"
"8171","SET313-KR-NP-S","SET313",14,"SET","S","White"
"8172","SET313-KR-NP-XL","SET313",22,"SET","XL","White"
"8173","SET313-KR-NP-XS","SET313",7,"SET","XS","White"
"8174","SET313-KR-NP-XXL","SET313",44,"SET","XXL","White"
